,Unnamed: 0,questions,id,questions_preproc
1969,1969,Qu'est-ce que le décret n 2015-775 du 29 juin 2015 fixant les exigences de fiabilité et de sécurité relative aux éthylotests chimiques destinés à un usage préalable à la conduite routière?,476,décret juin fixer exigence fiabilité sécurité relative éthylotests chimique destiné usage préalable conduite routière
1970,1970,Quel type d'éthylotest est utilisé dans les opérations de dépistage de l'imprégnation alcoolique par l'air expiré?,476,quel type éthylotest utiliser opération dépistage imprégnation alcoolique air expirer
1971,1971,"Dans quelles conditions les vérifications médicales, cliniques et biologiques sont-elles effectuées?",477,quel condition vérification médical clinique biologique il effectuer
1972,1972,"Dans quelles conditions les vérifications médicales, cliniques et biologiques sont-elles réalisées?",477,quel condition vérification médical clinique biologique il réalisé
1973,1973,"Qu'est-ce que les vérifications médicales, cliniques et biologiques?",477,vérification médical clinique biologique
1974,1974,"Dans quelles conditions les vérifications médicales, cliniques et biologiques sont effectuées?",477,quel condition vérification médical clinique biologique effectuer
1975,1975,Quelle est la nature des vérifications effectuées?,477,quel nature vérification effectuer
1976,1976,Qui procède à l'analyse de l air expiré?,478,procéder analyse air expirer
1977,1977,Qui informe immédiatement le résultat de l'appareil?,478,informe immédiatement résultat appareil
1978,1978,Qui informe immédiatement le résultat de la vérification?,478,informe immédiatement résultat vérification
1979,1979,Qu'est-ce que l'éthylotest électronique de conduire un véhicule?,479,éthylotest électronique conduire véhicule
1980,1980,Qu'est-ce que l'éthylotest électronique de conduire?,479,éthylotest électronique conduire
1981,1981,Qu'est-ce que l'éthylotest électronique?,479,éthylotest électronique
1982,1982,Que peut-on sanctionner lorsque les faits ont été commis?,479,pouvoir sanctionner lorsque fait commis
1983,1983,Qu'est-ce que l'éthylotest antidémarrage obligatoire pour un véhicule?,480,éthylotest antidémarrage obligatoire véhicule
1984,1984,Qu'est-ce que l'éthylotest antidémarrage obligatoire?,480,éthylotest antidémarrage obligatoire
1985,1985,Qu'est-ce que l'éthylotest antidémarrage?,480,éthylotest antidémarrage
1986,1986,Quel est le montant de l'amende prévue pour les contraventions de la quatrième classe?,481,quel montant amende prévoir contravention quatrième classe
1987,1987,Quel est le montant de l amende prévue pour les contraventions de la quatrième classe?,481,quel montant amende prévoir contravention quatrième classe
1988,1988,Quel est le montant de l amende prévue pour les contraventions de quatrième classe?,481,quel montant amende prévoir contravention quatrième classe
1989,1989,Quel est le délai le plus court entre l heure de l accident et l épreuve de dépistage?,482,quel délai plus court entre heure accident épreuve dépistage
1990,1990,Quel est le délai le plus court entre l heure de l accident et l heure des analyses?,482,quel délai plus court entre heure accident heure analyse
1991,1991,Quel est l'intérêt du délai le plus court?,482,quel intérêt délai plus court
1992,1992,Quel est le délai le plus court possible?,482,quel délai plus court possible
1993,1993,Quel est le délai le plus court?,482,quel délai plus court
1994,1994,"Pour l'application de l'article L. 235-2, qu'est-ce qui doit être regardé comme un accident mortel de la circulation?",483,application article doit être regarder comme accident mortel circulation
1995,1995,"Pour l'application de l'article L. 235-2, qu'est-ce qui doit être considéré comme un accident mortel de la circulation?",483,application article doit être considérer comme accident mortel circulation
1996,1996,Qu'est-ce qui doit être considéré comme un accident mortel de la circulation pour l'application de l'article L. 235-2?,483,doit être considérer comme accident mortel circulation application article
1997,1997,"Pour l'application de l'article L. 235-2, qu'est-ce qui doit être considéré comme un accident mortel de la circulation celui",483,application article doit être considérer comme accident mortel circulation celui
1998,1998,"Pour l'application de l'article L. 235-2, qu'est-ce qui doit être regardé comme un accident mortel de la circulation celui",483,application article doit être regarder comme accident mortel circulation celui
1999,1999,Qui effectue les épreuves de dépistage prévues par l article L. 235-2?,484,effectuer épreuve dépistage prévoir article
2000,2000,Quels sont les autres types d'épreuves de dépistage?,484,quel autre typer épreuve dépistage
2001,2001,Quelle est la nature des épreuves de dépistage?,484,quel nature épreuve dépistage
2002,2002,Quels sont les autres types d'épreuves?,484,quel autre typer épreuve
2003,2003,Qui effectue les épreuves de dépistage?,484,effectuer épreuve dépistage
2004,2004,Quelle est la nature des épreuves de dépistage réalisées après recueil de liquide biologique?,485,quel nature épreuve dépistage réalisé après recueil liquide biologique
2005,2005,Quelle est la nature des épreuves de dépistage effectuées après recueil de liquide biologique?,485,quel nature épreuve dépistage effectuer après recueil liquide biologique
2006,2006,Quel est le nom de la section 3 : Analyses et examens médicaux?,485,quel nom section analyse examen médical
2007,2007,Quelle est la nature des épreuves de dépistage effectuées?,485,quel nature épreuve dépistage effectuer
2008,2008,Quelle est la nature des épreuves de dépistage?,485,quel nature épreuve dépistage
2009,2009,Quelle est l'une des opérations mentionnées au cinquième alinéa de l'article L. 235-2?,486,quel opération mentionner cinquième alinéa article
2010,2010,Quelle est l'une des opérations mentionnées au cinquième alinéa de l article L. 235-2?,486,quel opération mentionner cinquième alinéa article
2011,2011,Qu'est-ce que l'analyse biologique du prélèvement salivaire ou sanguin?,486,analyse biologique prélèvement salivaire sanguin
2012,2012,Que peut faire un officier ou un agent de police judiciaire lorsque la réponse est positive?,487,pouvoir faire officier agent police judiciaire lorsque réponse positif
2013,2013,Que peut faire un officier ou un agent de police judiciaire en cas de besoin?,487,pouvoir faire officier agent police judiciaire cas besoin
2014,2014,Que peut faire un officier ou un agent de police judiciaire?,487,pouvoir faire officier agent police judiciaire
2015,2015,Quel type de prélèvement peut être effectué?,487,quel type prélèvement pouvoir être effectuer
2016,2016,Quel type de prélèvement est effectué?,487,quel type prélèvement effectuer
2017,2017,Qu'est-ce qui est réparti entre deux tubes étiquetés?,488,réparti entre deux tuber étiqueter
2018,2018,Quel est le nom du type de tube contenant le prélèvement sanguin?,488,quel nom type tube contenant prélèvement sanguin
2019,2019,Quel est le nom du tube étiqueté et scellé?,488,quel nom tube étiqueté scellé
2020,2020,Quel est le type de tube étiqueté et scellé?,488,quel type tube étiqueté scellé
2021,2021,Qu'est-ce que le prélèvement sanguin?,488,prélèvement sanguin
2022,2022,Qu'est-ce qui est effectué en cas de décès du conducteur?,489,effectuer cas décès conducteur
2023,2023,Quelle est la méthode de conservation des échantillons sanguins en cas de décès?,489,quel méthode conservation échantillon sanguin cas décès
2024,2024,Qu'est-ce qu'une autopsie?,489,autopsie
2025,2025,Quelle est la méthode de conservation des échantillons sanguins?,489,quel méthode conservation échantillon sanguin
